[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | INFO: Tag[ route_check ] --START--
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | INFO: Run CheckRoute Behavior [ RunTime:0.000083s ]
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | INFO: Tag[ route_check ] --END-- [ RunTime:0.000193s ]
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | INFO: Tag[ app_begin ] --START--
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000051s ]
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000073s ]
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | SQL: SHOW COLUMNS FROM `march_news` [ RunTime:0.017566s ]
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | SQL: SELECT * FROM `march_news` WHERE idmarch_news = '313'  [ RunTime:0.020304s ]
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | SQL: update march_news set news_num = news_num+1 where idmarch_news ='313' [ RunTime:0.042201s ]
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | NOTIC: [2] mysql_num_rows() expects parameter 1 to be resource, boolean given DbMysql.class.php 第 132 行.
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | INFO: Tag[ view_template ] --START--
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | INFO: Run LocationTemplate Behavior [ RunTime:0.000100s ]
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000129s ]
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | INFO: Tag[ view_parse ] --START--
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2016-09-14T09:18:38+08:00 ] /index.php/News/show/nid/313 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
